read_header > 
read_header < err=0
dump_header > 
	code = 'MDTG' version=[0] 
	record_unit_size=[80], base_odometer=[0], trip_cnt=[6]
	offset[0]=[952]
	offset[1]=[13032]
	offset[2]=[17192]
	offset[3]=[70712]
	offset[4]=[105752]
	offset[5]=[145992]
	slack_cnt=[10], slack_unit_size=[24]
	slack[0]=[10-0001-00]
	slack[1]=[1K25MD08000007]
	slack[2]=[00000000]
	slack[3]=[K00000000000]
	slack[4]=[0000000000]
	slack[5]=[##########00000000]
	slack[6]=[K00000000000000]
	slack[7]=[12가3456]
	slack[8]=[1234567890]
	slack[9]=[12가3457]
dump_header < err=0
offset,tripid,approval,serial,vehicle_id,vehicle_type,vehicle_plate,provider_code,driver_code,odometerday,odometer,YYMMDD_HHMMSS,vss_tick,rpm_tick,brake_pressure,latitude,longtitude,true_course,accelx,accely,accelz
149992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:26],12,1291,1,0,0,66,14.2,100.0,-18.6
150072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:27],11,1307,0,0,0,66,13.8,100.0,-12.7
150152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:28],12,1299,0,0,0,66,17.8,100.0,-11.1
150232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:29],12,1289,0,0,0,66,14.1,100.0,-13.1
150312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:30],12,1301,0,0,0,66,5.9,100.0,-5.5
150392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:31],13,1839,0,0,0,66,2.3,100.0,-11.1
150472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:32],12,1053,0,0,0,66,-0.2,100.0,-10.8
150552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:33],12,1201,0,0,0,66,-10.6,100.0,-6.6
150632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:34],11,1296,0,0,0,66,-2.4,100.0,-11.5
150712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:35],10,1283,1,0,0,66,1.2,100.0,-16.5
150792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:36],8,1288,1,0,0,66,2.1,100.0,-10.5
150872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:37],6,1303,1,0,0,66,2.8,100.0,-7.2
150952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:38],7,1299,1,0,0,66,6.2,100.0,-4.3
151032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:39],8,1312,1,0,0,66,11.9,100.0,-1.7
151112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:40],10,1304,0,0,0,66,18.9,100.0,-0.7
151192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:41],11,1276,0,0,0,66,10.6,100.0,-8.0
151272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:42],11,1297,0,0,0,66,11.7,99.3,-6.1
151352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:43],10,1303,0,0,0,66,14.6,100.0,-11.6
151432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:44],10,1292,1,0,0,66,-4.7,93.5,-3.5
151512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:45],10,1303,1,0,0,66,-6.2,98.0,-21.7
151592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:46],11,1309,1,0,0,66,-8.2,99.8,-18.5
151672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:47],13,1296,1,0,0,66,-2.4,97.6,-16.0
151752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:48],15,1299,1,0,0,66,-0.8,97.7,-16.4
151832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:49],15,1289,1,0,0,66,-0.5,100.0,-29.0
151912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:50],13,1310,1,0,0,66,-0.4,97.1,-29.7
151992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:51],14,1301,1,0,0,66,21.9,100.0,-24.1
152072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:52],14,1297,1,0,0,66,30.6,98.8,-21.6
152152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:53],13,1308,1,0,0,66,12.8,97.2,-18.8
152232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:54],13,1308,1,0,0,66,20.3,100.0,-14.4
152312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:55],13,1310,0,0,0,66,18.6,100.0,-15.8
152392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:56],13,1307,0,0,0,66,8.3,100.0,-9.1
152472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:57],12,1275,0,0,0,66,2.1,100.0,-11.3
152552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:58],11,1300,0,0,0,66,7.4,79.4,8.5
152632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:20:59],11,1297,0,0,0,66,-4.4,100.0,-5.0
152712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:0],10,1295,0,0,0,66,-0.2,100.0,-9.3
152792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:1],10,1308,0,0,0,66,-1.0,100.0,-7.3
152872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:2],10,1299,0,0,0,66,0.5,100.0,-11.7
152952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:3],9,1297,0,0,0,66,4.6,100.0,-12.0
153032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:4],9,1304,0,0,0,66,6.7,100.0,-9.5
153112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:5],9,1298,0,0,0,66,5.7,100.0,-10.8
153192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:6],9,1310,0,0,0,66,9.7,100.0,-8.9
153272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:7],10,1296,0,0,0,66,11.5,100.0,-14.7
153352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:8],10,1292,0,0,0,66,12.1,100.0,-12.9
153432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:9],10,1300,0,0,0,66,6.9,100.0,-14.3
153512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:10],10,1313,0,0,0,66,17.3,96.7,-8.4
153592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:11],10,1313,1,0,0,66,-4.8,99.0,-20.0
153672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:12],11,1296,1,0,0,66,-2.7,100.0,-18.1
153752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:13],12,1302,1,0,0,66,-1.9,100.0,-15.8
153832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:14],14,1304,1,0,0,66,-0.6,100.0,-20.4
153912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:15],15,1299,1,0,0,66,-4.6,100.0,-16.5
153992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:16],15,1300,1,0,0,66,-4.9,97.4,-26.2
154072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:17],14,1291,1,0,0,66,15.4,100.0,-27.9
154152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:18],14,1296,1,0,0,66,16.1,100.0,-14.6
154232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:19],13,1299,1,0,0,66,19.3,100.0,-16.0
154312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:20],12,1298,1,0,0,66,16.0,100.0,-14.9
154392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,4,39052,[2022/10/25_10:21:21],12,1308,0,0,0,66,18.5,100.0,-11.9
154472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:22],12,1316,0,0,0,66,10.7,100.0,-5.6
154552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:23],12,1300,0,0,0,66,4.5,100.0,-3.4
154632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:24],13,1306,0,0,0,66,0.3,79.9,12.6
154712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:25],13,1307,0,0,0,66,1.3,100.0,5.2
154792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:26],13,1300,0,0,0,66,2.2,100.0,-6.1
154872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:27],13,1294,0,0,0,66,5.5,99.7,-9.4
154952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:28],12,1296,0,0,0,66,2.0,100.0,-8.6
155032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:29],12,1288,0,0,0,66,11.2,100.0,-12.6
155112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:30],12,1298,0,0,0,66,13.8,99.1,-15.6
155192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:31],12,1299,0,0,0,66,16.2,100.0,-18.6
155272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:32],11,1293,0,0,0,66,14.6,99.1,-15.2
155352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:33],10,1305,0,0,0,66,13.3,100.0,-17.0
155432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:34],9,1303,0,0,0,66,14.4,97.2,-11.5
155512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:35],11,1297,0,0,0,66,6.8,100.0,-17.7
155592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:36],13,1304,1,0,0,66,-7.8,100.0,-26.0
155672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:37],13,0,1,0,0,66,-2.4,100.0,-20.4
155752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:38],15,0,1,0,0,66,-0.6,99.1,-23.1
155832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:39],15,0,1,0,0,66,5.6,99.4,-25.7
155912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:40],14,0,1,0,0,66,-4.6,96.8,-29.2
155992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:41],13,0,1,0,0,66,26.0,100.0,-37.1
156072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:42],13,0,1,0,0,66,14.3,97.4,-18.8
156152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:43],12,0,1,0,0,66,7.1,100.0,-17.2
156232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:44],10,0,1,0,0,66,1.3,98.9,-10.8
156312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:45],9,0,0,0,0,66,-3.2,100.0,-10.9
156392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:46],9,0,0,0,0,66,0.0,100.0,-7.4
156472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:47],9,0,1,0,0,66,5.6,100.0,-12.7
156552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:48],9,0,1,0,0,66,8.0,100.0,-12.1
156632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:49],9,0,1,0,0,66,8.8,100.0,-10.9
156712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:50],9,0,0,0,0,66,7.6,100.0,-6.7
156792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:51],9,0,0,0,0,66,5.9,100.0,-4.5
156872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:52],9,0,0,0,0,66,0.1,100.0,-3.9
156952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:53],10,0,0,0,0,66,-5.8,100.0,3.6
157032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:54],11,0,0,0,0,66,0.0,100.0,4.2
157112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:55],13,0,0,0,0,66,-1.2,100.0,1.7
157192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:56],14,0,0,0,0,66,-1.6,100.0,-3.8
157272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:57],14,0,0,0,0,66,9.6,100.0,-5.6
157352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:58],15,0,0,0,0,66,24.1,100.0,-11.5
157432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:21:59],14,0,0,0,0,66,22.8,99.3,-14.6
157512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:0],14,0,0,0,0,66,9.1,94.5,-16.2
157592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:1],16,0,0,0,0,66,25.8,100.0,-24.6
157672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:2],14,0,1,0,0,66,11.7,100.0,-23.0
157752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:3],10,0,1,0,0,66,-2.3,98.7,-19.0
157832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:4],10,0,1,0,0,66,-3.1,94.9,-15.9
157912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:5],10,0,1,0,0,66,-4.0,100.0,-25.6
157992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:6],12,0,1,0,0,66,-0.3,99.8,-17.8
158072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:7],15,0,1,0,0,66,5.7,100.0,-13.7
158152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:8],19,0,1,0,0,66,3.6,100.0,-13.2
158232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:9],21,0,1,0,0,66,-5.3,94.7,-21.4
158312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:10],21,0,1,0,0,66,-0.3,97.2,-31.9
158392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:11],19,0,1,0,0,66,-8.3,96.5,-33.6
158472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:12],17,0,1,0,0,66,-6.2,97.9,-36.6
158552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:13],14,0,1,0,0,66,-8.1,95.6,-36.4
158632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:14],11,0,1,0,0,66,-4.5,96.2,-36.6
158712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:15],6,0,1,0,0,66,-6.0,97.0,-32.4
158792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:16],6,0,1,0,0,66,-2.6,93.2,-11.0
158872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:17],9,0,1,0,0,66,-8.3,100.0,-26.6
158952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:18],7,0,1,0,0,66,-0.7,100.0,-21.6
159032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:19],4,0,1,0,0,66,6.4,100.0,-5.4
159112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:20],6,0,1,0,0,66,-3.1,100.0,-2.7
159192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:21],7,0,1,0,0,66,-8.4,100.0,-9.2
159272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:22],7,0,0,0,0,66,-18.1,100.0,-7.8
159352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:23],7,0,1,0,0,66,-8.8,100.0,-11.7
159432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:24],4,0,1,0,0,66,1.7,100.0,-18.5
159512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:25],2,0,1,0,0,66,2.6,100.0,-11.6
159592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:26],1,0,1,0,0,66,4.1,100.0,-15.7
159672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:27],0,0,1,0,0,66,1.3,100.0,-5.6
159752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:28],0,0,1,0,0,66,1.9,100.0,-7.9
159832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:29],0,0,1,0,0,66,1.9,100.0,-7.7
159912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:30],0,0,1,0,0,66,1.7,100.0,-7.8
159992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:31],0,0,1,0,0,66,1.9,100.0,-7.9
160072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:32],0,0,1,0,0,66,1.8,100.0,-7.9
160152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:33],0,0,1,0,0,66,1.8,100.0,-5.6
160232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:34],0,0,1,0,0,66,1.9,100.0,-3.9
160312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:35],0,0,1,0,0,66,1.9,100.0,-3.7
160392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:36],0,0,1,0,0,66,1.9,100.0,-3.7
160472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:37],0,0,1,0,0,66,1.8,100.0,-3.7
160552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:38],0,0,1,0,0,66,1.9,100.0,-3.7
160632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:39],0,0,1,0,0,66,1.9,100.0,-3.7
160712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:40],0,0,1,0,0,66,1.9,100.0,-3.8
160792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:41],0,0,1,0,0,66,0.6,100.0,-0.1
160872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:42],0,0,1,0,0,66,3.4,100.0,-6.9
160952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:43],0,0,1,0,0,66,2.1,100.0,-3.2
161032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:44],0,0,1,0,0,66,2.2,100.0,-4.2
161112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:45],0,0,1,0,0,66,1.9,100.0,-3.9
161192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:46],0,0,1,0,0,66,2.0,100.0,-4.6
161272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:47],0,0,1,0,0,66,1.2,100.0,2.8
161352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:48],4,0,1,0,0,66,1.3,100.0,6.8
161432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:49],8,1315,1,0,0,66,3.3,100.0,6.5
161512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:50],12,1818,0,0,0,66,1.7,100.0,-4.4
161592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:51],12,1032,0,0,0,66,2.1,100.0,-6.6
161672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:52],13,1168,0,0,0,66,0.3,100.0,0.3
161752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:53],15,1311,0,0,0,66,5.5,100.0,-1.5
161832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,5,39053,[2022/10/25_10:22:54],17,1471,0,0,0,66,6.7,100.0,-1.0
